sex;function;km_transport;nationality;contract_pct;base_salary;clob;nr_managers_above;manager;direct;CLA_domain;grading;maritalstatus;years_of_services;age
Man;function_x;22;NL;100;6,529008457;clob_2;5;0;1;Ground;grade_2;Relationship;29;51
Man;function_x;31;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;26;53
Man;function_x;21;NL;100;6,317327566;clob_2;5;0;1;Ground;grade_2;Relationship;22;54
Man;function_x;48;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;22;52
Man;function_x;21;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;26;54
Man;function_x;31;NL;90;6,284705086;clob_2;5;0;1;Ground;grade_2;Separated;22;53
Man;function_x;26;NL;100;6,290975095;clob_2;5;0;1;Ground;grade_2;Relationship;16;53
Man;function_x;45;NL;100;6,560251389;clob_2;5;0;1;Ground;grade_2;Single;30;54
Man;function_x;18;Not NL;100;6,562664593;clob_2;5;0;1;Ground;grade_2;Relationship;16;53
Man;function_x;59;NL;100;6,389968444;clob_2;5;0;1;Ground;grade_2;Relationship;31;53
Man;function_x;15;NL;100;6,283602603;clob_2;4;0;1;Ground;grade_2;Relationship;21;50
Man;function_x;47;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Single;9;46
Man;function_x;28;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Separated;26;51
Man;function_x;45;NL;100;6,541434522;clob_2;5;0;1;Ground;grade_2;Single;15;52
Man;function_x;29;NL;100;6,576259722;clob_2;5;0;1;Ground;grade_2;Relationship;25;53
Man;function_x;41;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;22;47
Man;function_x;30;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;21;54
Man;function_x;12;NL;100;6,284670324;clob_2;5;0;1;Ground;grade_2;Relationship;3;49
Man;function_x;47;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Separated;27;54
Man;function_x;18;NL;80;6,501386459;clob_2;5;0;1;Ground;grade_2;Relationship;20;46
Man;function_x;52;NL;60;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;16;51
Man;function_x;48;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;22;51
Man;function_x;24;NL;90;6,399333939;clob_2;5;0;1;Ground;grade_2;Relationship;16;48
Man;function_x;43;NL;90;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;25;48
Man;function_x;34;NL;100;6,35206126;clob_2;5;0;1;Ground;grade_2;Relationship;21;49
Man;function_x;;NL;80;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;22;54
Man;function_x;47;NL;100;6,388428548;clob_2;4;0;1;Ground;grade_2;Separated;27;54
Man;function_x;41;NL;100;6,570333734;clob_2;5;0;1;Ground;grade_2;Separated;9;53
Man;function_x;66;NL;90;6,312026245;clob_2;5;0;1;Ground;grade_2;Single;22;54
Man;function_x;50;NL;100;6,299902871;clob_2;5;0;1;Ground;grade_2;Relationship;30;51
Man;function_x;27;NL;100;6,470229814;clob_2;5;0;1;Ground;grade_2;Relationship;9;50
Man;function_x;27;NL;100;6,346882179;clob_2;5;0;1;Ground;grade_2;Relationship;9;46
Man;function_x;16;NL;90;6,400152654;clob_2;5;0;1;Ground;grade_2;Relationship;30;54
Man;function_x;21;NL;100;6,514961411;clob_2;5;0;1;Ground;grade_2;Single;25;52
Man;function_x;8;NL;100;6,451806387;clob_2;4;0;1;Ground;grade_2;Single;23;49
Man;function_x;20;NL;80;6,414318938;clob_2;5;0;1;Ground;grade_2;Relationship;17;52
Man;function_x;62;NL;100;6,385047601;clob_2;5;0;1;Ground;grade_2;Relationship;11;48
Man;function_x;73;NL;100;6,397171676;clob_2;4;0;1;Ground;grade_2;Relationship;25;47
Man;function_x;21;NL;100;6,582071552;clob_2;5;0;1;Ground;grade_2;Single;33;54
Man;function_x;68;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;22;50
Man;function_x;23;NL;100;6,315291935;clob_2;5;0;1;Ground;grade_2;Relationship;21;53
Man;function_x;14;NL;100;6,372225055;clob_2;5;0;1;Ground;grade_2;Relationship;17;53
Man;function_x;58;NL;80;6,278727079;clob_2;5;0;1;Ground;grade_2;Relationship;22;48
Man;function_x;41;NL;100;6,457339826;clob_2;4;0;1;Ground;grade_2;Single;27;54
Man;function_x;88;NL;90;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;17;45
Man;function_x;8;NL;100;6,388428548;clob_2;5;0;1;Ground;grade_2;Relationship;20;49
Man;function_x;28;NL;70;6,306671525;clob_2;4;0;1;Ground;grade_2;Single;27;49
Man;function_x;24;NL;100;6,570805917;clob_2;5;0;1;Ground;grade_2;Relationship;24;52
Man;function_x;42;NL;90;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;24;52
Man;function_x;16;Not NL;60;6,24695977;clob_2;4;0;1;Ground;grade_2;Separated;12;54
Man;function_x;66;NL;80;6,314764678;clob_2;5;0;1;Ground;grade_2;Relationship;14;47
Man;function_x;19;NL;90;6,457339826;clob_2;4;0;1;Ground;grade_2;Relationship;30;50
Man;function_x;;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;11;48
Man;function_x;9;NL;100;6,526521556;clob_2;5;0;1;Ground;grade_2;Relationship;33;53
Man;function_x;37;NL;90;6,386924401;clob_2;5;0;1;Ground;grade_2;Separated;22;47
Man;function_x;20;NL;100;6,289308033;clob_2;5;0;1;Ground;grade_2;Relationship;21;51
Man;function_x;72;NL;60;6,457339826;clob_2;4;0;1;Ground;grade_2;Relationship;23;51
Man;function_x;22;NL;100;6,388428548;clob_2;5;0;1;Ground;grade_2;Relationship;25;52
Man;function_x;14;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Single;17;45
Man;function_x;70;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;22;54
Man;function_x;39;NL;100;6,252367393;clob_2;5;0;1;Ground;grade_2;Relationship;14;50
Man;function_x;16;NL;100;6,501386459;clob_2;5;0;1;Ground;grade_2;Relationship;22;47
Man;function_x;56;NL;100;6,290975095;clob_2;5;0;1;Ground;grade_2;Relationship;22;52
Man;function_x;19;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Single;9;50
Man;function_x;29;NL;70;6,48214292;clob_2;5;0;1;Ground;grade_2;Relationship;27;50
Man;function_x;61;NL;100;6,52422943;clob_2;4;1;1;Ground;grade_2;Separated;33;54
Man;function_x;16;NL;100;6,52422943;clob_2;4;1;1;Ground;grade_2;Relationship;27;50
Man;function_x;10;NL;100;6,595392165;clob_2;4;1;1;Ground;grade_2;Relationship;9;54
Man;function_x;28;Not NL;100;6,52422943;clob_2;4;1;1;Ground;grade_2;Relationship;24;52
Man;function_x;21;NL;100;6,637012777;clob_2;4;1;1;Ground;grade_2;Relationship;22;53
Man;function_x;19;NL;100;6,52422943;clob_2;4;1;1;Ground;grade_2;Relationship;23;49
Man;function_x;13;NL;100;6,427930459;clob_2;4;1;1;Ground;grade_2;Separated;3;49
Man;function_x;20;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;30;63
Man;function_x;43;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;14;58
Man;function_x;25;NL;100;5,922223338;clob_2;5;0;1;Ground;grade_2;Single;0;58
Man;function_x;21;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;33;60
Man;function_x;25;NL;80;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;11;56
Man;function_x;40;NL;60;6,175557519;clob_2;5;0;1;Ground;grade_2;Relationship;5;59
Man;function_x;18;Not NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;15;57
Man;function_x;38;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;37;58
Man;function_x;20;NL;80;6,195610413;clob_2;4;0;1;Ground;grade_2;Relationship;24;56
Man;function_x;88;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;4;58
Man;function_x;9;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;37;58
Man;function_x;20;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;17;60
Man;function_x;10;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;22;58
Man;function_x;43;NL;80;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;27;55
Man;function_x;76;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;22;57
Man;function_x;39;NL;90;6,22468329;clob_2;5;0;1;Ground;grade_2;Relationship;33;63
Man;function_x;65;NL;80;6,219496817;clob_2;5;0;1;Ground;grade_2;Relationship;16;59
Man;function_x;52;NL;90;6,215423776;clob_2;5;0;1;Ground;grade_2;Relationship;17;56
Man;function_x;37;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;28;58
Man;function_x;57;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;27;55
Man;function_x;26;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Separated;34;60
Man;function_x;33;NL;90;6,195610413;clob_2;5;0;1;Ground;grade_2;Single;32;60
Man;function_x;31;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;0;63
Man;function_x;15;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;33;59
Man;function_x;52;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Separated;22;59
Man;function_x;29;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;21;61
Man;function_x;39;NL;80;6,195610413;clob_2;4;0;1;Ground;grade_2;Single;21;61
Man;function_x;74;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;11;65
Man;function_x;21;Not NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Separated;34;60
Man;function_x;50;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Single;21;57
Man;function_x;9;Not NL;90;5,922529628;clob_2;5;0;1;Ground;grade_2;Single;0;60
Man;function_x;16;Not NL;100;6,227135234;clob_2;5;0;1;Ground;grade_2;Relationship;20;59
Man;function_x;22;NL;100;5,922130948;clob_2;5;0;1;Ground;grade_2;Single;0;59
Man;function_x;17;NL;60;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;33;55
Man;function_x;21;NL;90;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;14;57
Man;function_x;6;NL;100;6,195610413;clob_2;4;0;1;Ground;grade_2;Relationship;27;57
Man;function_x;17;NL;100;6,195610413;clob_2;4;0;1;Ground;grade_2;Relationship;22;61
Man;function_x;8;NL;100;6,195610413;clob_2;5;0;1;Ground;grade_2;Single;17;60
Man;function_x;14;NL;100;6,173536607;clob_2;5;0;1;Ground;grade_2;Single;5;58
Man;function_x;36;NL;80;6,23773035;clob_2;5;0;1;Ground;grade_2;Relationship;17;65
Man;function_x;24;NL;90;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;34;62
Man;function_x;10;NL;50;6,195610413;clob_2;5;0;1;Ground;grade_2;Relationship;21;56
Man;function_x;86;NL;100;6,443676249;clob_2;5;0;1;Ground;grade_2;Relationship;32;57
Man;function_x;27;NL;100;6,504158823;clob_2;5;0;1;Ground;grade_2;Relationship;35;63
Man;function_x;44;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Single;32;62
Man;function_x;14;NL;100;6,46023926;clob_2;4;0;1;Ground;grade_2;Relationship;38;59
Man;function_x;22;NL;100;6,389564749;clob_2;5;0;1;Ground;grade_2;Relationship;14;56
Man;function_x;20;NL;100;6,614094199;clob_2;5;0;1;Ground;grade_2;Relationship;37;63
Man;function_x;61;NL;80;6,456619679;clob_2;5;0;1;Ground;grade_2;Separated;27;58
Man;function_x;74;NL;90;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;22;59
Man;function_x;51;NL;80;6,501156055;clob_2;5;0;1;Ground;grade_2;Relationship;32;58
Man;function_x;19;NL;50;6,27206183;clob_2;5;0;1;Ground;grade_2;Relationship;34;62
Man;function_x;20;NL;100;6,279237284;clob_2;5;0;1;Ground;grade_2;Relationship;24;55
Man;function_x;53;NL;100;6,429719063;clob_2;4;0;1;Ground;grade_2;Single;25;56
Man;function_x;46;NL;90;6,341856191;clob_2;4;0;1;Ground;grade_2;Separated;21;58
Man;function_x;37;NL;100;6,260535045;clob_2;5;0;1;Ground;grade_2;Separated;32;57
Man;function_x;27;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;33;62
Man;function_x;22;NL;100;6,489138466;clob_2;4;0;1;Ground;grade_2;Relationship;34;61
Man;function_x;48;NL;60;6,480070781;clob_2;5;0;1;Ground;grade_2;Relationship;32;64
Man;function_x;15;NL;100;6,359926276;clob_2;5;0;1;Ground;grade_2;Relationship;33;60
Man;function_x;21;NL;90;6,306671525;clob_2;5;0;1;Ground;grade_2;Separated;22;58
Man;function_x;9;Not NL;100;6,271118857;clob_2;5;0;1;Ground;grade_2;Relationship;28;55
Man;function_x;;NL;100;6,321827425;clob_2;5;0;1;Ground;grade_2;Relationship;33;65
Man;function_x;45;NL;80;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;27;58
Man;function_x;56;NL;90;6,277520498;clob_2;5;0;1;Ground;grade_2;Relationship;34;60
Man;function_x;14;NL;100;6,24695977;clob_2;4;0;1;Ground;grade_2;Separated;33;63
Man;function_x;26;NL;100;6,386924401;clob_2;4;0;1;Ground;grade_2;Relationship;34;58
Man;function_x;49;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;23;58
Man;function_x;53;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;34;59
Man;function_x;21;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Single;32;56
Man;function_x;22;NL;100;6,282234238;clob_2;5;0;1;Ground;grade_2;Relationship;16;60
Man;function_x;46;NL;100;6,299200001;clob_2;5;0;1;Ground;grade_2;Relationship;22;59
Man;function_x;21;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;34;61
Man;function_x;75;NL;100;6,556357927;clob_2;5;0;1;Ground;grade_2;Relationship;33;60
Man;function_x;22;NL;100;6,33867327;clob_2;5;0;1;Ground;grade_2;Relationship;23;59
Man;function_x;26;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;36;56
Man;function_x;9;NL;100;6,49373415;clob_2;5;0;1;Ground;grade_2;Relationship;34;63
Man;function_x;22;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;35;61
Man;function_x;21;NL;100;6,328253494;clob_2;5;0;1;Ground;grade_2;Relationship;14;63
Man;function_x;71;NL;90;6,38743023;clob_2;5;0;1;Ground;grade_2;Relationship;36;62
Man;function_x;49;NL;100;6,274506908;clob_2;5;0;1;Ground;grade_2;Relationship;22;58
Man;function_x;;Not NL;100;6,29894617;clob_2;5;0;1;Ground;grade_2;Relationship;43;65
Man;function_x;40;NL;90;6,298040124;clob_2;5;0;1;Ground;grade_2;Separated;34;61
Man;function_x;25;NL;100;6,24695977;clob_2;4;0;1;Ground;grade_2;Relationship;33;59
Man;function_x;49;NL;100;6,299200001;clob_2;5;0;1;Ground;grade_2;Relationship;21;60
Man;function_x;26;NL;100;6,630296671;clob_2;5;0;1;Ground;grade_2;Relationship;35;61
Man;function_x;11;NL;100;6,318005258;clob_2;5;0;1;Ground;grade_2;Relationship;3;55
Man;function_x;51;NL;80;6,349088452;clob_2;5;0;1;Ground;grade_2;Relationship;22;61
Man;function_x;20;NL;60;6,659580389;clob_2;5;0;1;Ground;grade_2;Relationship;33;59
Man;function_x;31;NL;100;6,415141779;clob_2;5;0;1;Ground;grade_2;Relationship;40;64
Man;function_x;15;NL;100;6,634958848;clob_2;5;0;1;Ground;grade_2;Separated;40;62
Man;function_x;18;NL;90;6,378330288;clob_2;5;0;1;Ground;grade_2;Separated;28;63
Man;function_x;70;NL;90;6,300108502;clob_2;5;0;1;Ground;grade_2;Relationship;22;56
Man;function_x;20;NL;100;6,500333597;clob_2;5;0;1;Ground;grade_2;Relationship;37;63
Man;function_x;17;NL;100;6,403966174;clob_2;5;0;1;Ground;grade_2;Relationship;42;62
Man;function_x;24;NL;70;6,339479792;clob_2;5;0;1;Ground;grade_2;Relationship;23;57
Man;function_x;35;NL;100;6,455172005;clob_2;5;0;1;Ground;grade_2;Separated;35;58
Man;function_x;43;NL;90;6,568322642;clob_2;5;0;1;Ground;grade_2;Relationship;36;59
Man;function_x;48;NL;90;6,362516944;clob_2;5;0;1;Ground;grade_2;Relationship;30;61
Man;function_x;28;NL;90;6,566109589;clob_2;5;0;1;Ground;grade_2;Relationship;30;55
Man;function_x;14;NL;100;6,48338719;clob_2;5;0;1;Ground;grade_2;Relationship;35;61
Man;function_x;14;NL;100;6,49373415;clob_2;5;0;1;Ground;grade_2;Relationship;44;62
Man;function_x;16;NL;100;6,299200001;clob_2;5;0;1;Ground;grade_2;Relationship;23;57
Man;function_x;43;NL;100;6,310764705;clob_2;5;0;1;Ground;grade_2;Relationship;23;61
Man;function_x;53;NL;90;6,419915427;clob_2;5;0;1;Ground;grade_2;Relationship;22;57
Man;function_x;20;NL;90;6,246005421;clob_2;5;0;1;Ground;grade_2;Relationship;26;58
Man;function_x;29;NL;100;6,388428548;clob_2;4;0;1;Ground;grade_2;Relationship;32;56
Man;function_x;53;NL;90;6,663166061;clob_2;5;0;1;Ground;grade_2;Relationship;32;62
Man;function_x;31;NL;100;6,423782169;clob_2;4;0;1;Ground;grade_2;Relationship;37;59
Man;function_x;28;NL;100;6,293370877;clob_2;5;0;1;Ground;grade_2;Separated;32;56
Man;function_x;55;NL;100;6,38885792;clob_2;5;0;1;Ground;grade_2;Relationship;32;59
Man;function_x;21;NL;90;6,584328556;clob_2;5;0;1;Ground;grade_2;Relationship;33;58
Man;function_x;16;NL;100;6,367009943;clob_2;5;0;1;Ground;grade_2;Relationship;22;61
Man;function_x;16;NL;100;6,342851403;clob_2;5;0;1;Ground;grade_2;Relationship;38;57
Man;function_x;75;NL;100;6,419949164;clob_2;5;0;1;Ground;grade_2;Relationship;33;64
Man;function_x;46;NL;90;6,351992673;clob_2;5;0;1;Ground;grade_2;Relationship;33;60
Man;function_x;27;NL;100;6,56719126;clob_2;4;0;1;Ground;grade_2;Relationship;34;57
Man;function_x;31;NL;100;6,571744336;clob_2;5;0;1;Ground;grade_2;Relationship;38;64
Man;function_x;15;NL;52,5;6,338283014;clob_2;5;0;1;Ground;grade_2;Relationship;21;55
Man;function_x;27;NL;100;6,488951469;clob_2;4;0;1;Ground;grade_2;Relationship;36;61
Man;function_x;14;NL;90;6,294783759;clob_2;4;0;1;Ground;grade_2;Single;23;55
Man;function_x;24;NL;80;6,359929519;clob_2;5;0;1;Ground;grade_2;Relationship;33;59
Man;function_x;74;NL;100;6,339215425;clob_2;5;0;1;Ground;grade_2;Relationship;9;65
Man;function_x;57;NL;50;6,328593989;clob_2;5;0;1;Ground;grade_2;Relationship;32;64
Man;function_x;22;NL;100;6,327816034;clob_2;5;0;1;Ground;grade_2;Relationship;15;61
Man;function_x;11;NL;100;6,46023926;clob_2;4;0;1;Ground;grade_2;Relationship;36;59
Man;function_x;22;NL;100;6,303840754;clob_2;5;0;1;Ground;grade_2;Relationship;32;62
Man;function_x;58;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;17;55
Man;function_x;43;NL;90;6,361057219;clob_2;5;0;1;Ground;grade_2;Relationship;33;61
Man;function_x;36;NL;90;6,284374807;clob_2;4;0;1;Ground;grade_2;Relationship;23;63
Man;function_x;58;NL;100;6,383202438;clob_2;5;0;1;Ground;grade_2;Single;22;66
Man;function_x;32;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;36;64
Man;function_x;35;NL;100;6,307594184;clob_2;5;0;1;Ground;grade_2;Relationship;34;59
Man;function_x;22;NL;80;6,388924205;clob_2;5;0;1;Ground;grade_2;Single;33;61
Man;function_x;10;NL;80;6,597912884;clob_2;5;0;1;Ground;grade_2;Relationship;38;59
Man;function_x;11;NL;100;6,419915427;clob_2;5;0;1;Ground;grade_2;Relationship;14;60
Man;function_x;39;NL;100;6,675259859;clob_2;5;0;1;Ground;grade_2;Relationship;41;62
Man;function_x;20;NL;100;6,284826742;clob_2;5;0;1;Ground;grade_2;Relationship;27;55
Man;function_x;19;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;31;61
Man;function_x;31;NL;80;6,314176281;clob_2;5;0;1;Ground;grade_2;Single;24;55
Man;function_x;19;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;22;58
Man;function_x;38;NL;100;6,400374413;clob_2;4;0;1;Ground;grade_2;Relationship;38;61
Man;function_x;37;NL;100;6,377207726;clob_2;5;0;1;Ground;grade_2;Separated;42;62
Man;function_x;40;NL;100;6,380575098;clob_2;5;0;1;Ground;grade_2;Relationship;29;55
Man;function_x;19;NL;90;6,306542085;clob_2;5;0;1;Ground;grade_2;Single;33;59
Man;function_x;46;NL;100;6,30696441;clob_2;5;0;1;Ground;grade_2;Separated;22;59
Man;function_x;5;NL;100;6,620037799;clob_2;5;0;1;Ground;grade_2;Relationship;44;61
Man;function_x;15;NL;100;6,24695977;clob_2;4;0;1;Ground;grade_2;Single;34;59
Man;function_x;6;NL;100;6,48214292;clob_2;5;0;1;Ground;grade_2;Relationship;33;55
Man;function_x;23;NL;100;6,432975345;clob_2;5;0;1;Ground;grade_2;Single;21;60
Man;function_x;19;Not NL;100;6,460363348;clob_2;5;0;1;Ground;grade_2;Relationship;39;58
Man;function_x;10;NL;100;6,600547095;clob_2;5;0;1;Ground;grade_2;Relationship;30;56
Man;function_x;22;NL;60;6,274380574;clob_2;5;0;1;Ground;grade_2;Relationship;33;58
Man;function_x;10;NL;100;6,313790605;clob_2;5;0;1;Ground;grade_2;Single;23;62
Man;function_x;7;NL;100;6,359926276;clob_2;5;0;1;Ground;grade_2;Relationship;35;59
Man;function_x;14;NL;100;6,501386459;clob_2;5;0;1;Ground;grade_2;Relationship;36;61
Man;function_x;47;NL;100;6,360775404;clob_2;5;0;1;Ground;grade_2;Relationship;21;60
Man;function_x;21;NL;100;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;32;59
Man;function_x;19;NL;80;6,368857231;clob_2;5;0;1;Ground;grade_2;Single;38;60
Man;function_x;12;NL;100;6,300553902;clob_2;5;0;1;Ground;grade_2;Relationship;24;59
Man;function_x;8;NL;100;6,309505087;clob_2;5;0;1;Ground;grade_2;Relationship;22;61
Man;function_x;16;NL;60;6,56616852;clob_2;5;0;1;Ground;grade_2;Separated;20;60
Man;function_x;51;NL;60;6,264533848;clob_2;5;0;1;Ground;grade_2;Relationship;11;55
Man;function_x;30;NL;90;6,380132873;clob_2;5;0;1;Ground;grade_2;Separated;20;65
Man;function_x;54;NL;100;6,488951469;clob_2;4;0;1;Ground;grade_2;Relationship;34;60
Man;function_x;29;NL;80;6,583118903;clob_2;5;0;1;Ground;grade_2;Relationship;34;61
Man;function_x;16;NL;100;6,585323725;clob_2;5;0;1;Ground;grade_2;Relationship;39;59
Man;function_x;103;NL;60;6,24695977;clob_2;5;0;1;Ground;grade_2;Relationship;33;55
Man;function_x;20;NL;100;6,329057824;clob_2;5;0;1;Ground;grade_2;Single;22;61
Man;function_x;169;NL;100;6,455172005;clob_2;5;0;1;Ground;grade_2;Relationship;22;59
Man;function_x;42;NL;90;6,341460487;clob_2;5;0;1;Ground;grade_2;Relationship;22;60
Man;function_x;39;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;23;61
Man;function_x;21;NL;100;6,389564749;clob_2;5;0;1;Ground;grade_2;Relationship;13;55
Man;function_x;25;Not NL;100;6,419390836;clob_2;5;0;1;Ground;grade_2;Separated;22;60
Man;function_x;14;NL;100;6,33621694;clob_2;5;0;1;Ground;grade_2;Relationship;32;60
Man;function_x;25;NL;100;6,471160337;clob_2;5;0;1;Ground;grade_2;Relationship;22;58
Man;function_x;38;NL;90;6,306671525;clob_2;5;0;1;Ground;grade_2;Relationship;27;60
Man;function_x;25;Not NL;100;6,463985147;clob_2;5;0;1;Ground;grade_2;Relationship;34;56
Man;function_x;10;NL;80;6,583875424;clob_2;5;0;1;Ground;grade_2;Relationship;21;58
Man;function_x;37;NL;100;6,282234238;clob_2;5;0;1;Ground;grade_2;Single;21;57
Man;function_x;25;NL;80;6,321088272;clob_2;5;0;1;Ground;grade_2;Relationship;33;61
Man;function_x;33;NL;100;6,395623204;clob_2;5;0;1;Ground;grade_2;Relationship;14;57
Man;function_x;31;NL;100;6,386924401;clob_2;5;0;1;Ground;grade_2;Relationship;34;59
Man;function_x;;NL;100;6,306671525;clob_2;5;0;1;Ground;grade_2;Single;33;61
Man;function_x;45;NL;100;6,304997833;clob_2;5;0;1;Ground;grade_2;Relationship;22;59
